Província,Tipus de fet,Àmbit fet,Sexe,Edat,Nombre víctimes,Date,Municipi_clean,Comarca_clean,Rol_autor,Rol_victima
barcelona,delicte,islamofobia,dona,27,1,2024-04-01,resta municipis,valles occidental,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,46,1,2024-04-01,resta municipis,baix ebre,True,False
tarragona,delicte,etnic/origen nacional/origen racial,dona,40,1,2024-04-01,resta municipis,baix ebre,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,15,1,2024-04-01,resta municipis,baix ebre,False,True
barcelona,delicte,lgtbi fobia,home,34,1,2024-04-01,resta municipis,baix llobregat,True,False
barcelona,delicte,lgtbi fobia,home,34,1,2024-04-01,resta municipis,baix llobregat,False,True
barcelona,delicte,lgtbi fobia,home,51,1,2024-04-01,resta municipis,baix llobregat,True,False
barcelona,delicte,lgtbi fobia,home,51,1,2024-04-01,resta municipis,baix llobregat,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,51,1,2024-04-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,19,1,2024-04-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,19,1,2024-04-01,resta municipis,maresme,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,41,1,2024-04-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,dona,19,1,2024-04-01,resta municipis,maresme,False,True
girona,delicte,lgtbi fobia,dona,20,1,2024-04-01,resta municipis,girones,True,False
girona,delicte,lgtbi fobia,home,20,1,2024-04-01,resta municipis,girones,False,True
barcelona,delicte,lgtbi fobia,home,31,1,2024-04-01,resta municipis,valles occidental,False,True
barcelona,delicte,lgtbi fobia,home,17,1,2024-04-01,resta municipis,valles occidental,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,56,1,2024-04-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,30,1,2024-04-01,resta municipis,barcelones,False,True
barcelona,delicte,islamofobia,dona,18,1,2024-04-01,resta municipis,barcelones,False,True
barcelona,delicte,islamofobia,dona,24,1,2024-04-01,resta municipis,barcelones,False,True
barcelona,delicte,islamofobia,dona,18,1,2024-04-01,resta municipis,barcelones,False,True
barcelona,delicte,islamofobia,dona,18,1,2024-04-01,resta municipis,barcelones,False,True
girona,delicte,lgtbi fobia,home,20,1,2024-04-01,resta municipis,girones,False,True
barcelona,delicte,orientacio politica,home,56,1,2024-04-01,resta municipis,anoia,False,True
barcelona,delicte,orientacio politica,home,24,1,2024-04-01,resta municipis,anoia,True,False
girona,delicte,lgtbi fobia,home,29,1,2024-04-01,resta municipis,girones,True,False
girona,delicte,lgtbi fobia,dona,25,1,2024-04-01,resta municipis,girones,False,True
girona,delicte,lgtbi fobia,dona,19,1,2024-04-01,resta municipis,girones,False,True
barcelona,delicte,lgtbi fobia,dona,54,1,2024-04-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,27,1,2024-04-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,dona,50,1,2024-04-01,resta municipis,baix llobregat,True,False
barcelona,delicte,lgtbi fobia,dona,45,1,2024-04-01,resta municipis,baix llobregat,False,True
barcelona,delicte,lgtbi fobia,dona,12,1,2024-04-01,resta municipis,baix llobregat,True,False
barcelona,delicte,lgtbi fobia,home,12,1,2024-04-01,resta municipis,baix llobregat,False,True
barcelona,delicte,lgtbi fobia,dona,12,1,2024-04-01,resta municipis,baix llobregat,False,True
barcelona,delicte,lgtbi fobia,home,48,1,2024-05-01,resta municipis,maresme,True,False
barcelona,delicte,lgtbi fobia,dona,14,1,2024-05-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,home,21,1,2024-05-01,resta municipis,valles oriental,True,False
barcelona,delicte,lgtbi fobia,home,21,1,2024-05-01,resta municipis,valles oriental,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,62,1,2024-05-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,home,34,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,38,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,52,1,2024-05-01,resta municipis,valles oriental,False,True
barcelona,delicte,lgtbi fobia,dona,37,1,2024-05-01,resta municipis,valles oriental,True,False
barcelona,delicte,lgtbi fobia,home,33,1,2024-05-01,resta municipis,valles oriental,False,True
barcelona,faltes administratives,etnic/origen nacional/origen racial,dona,29,1,2024-05-01,resta municipis,maresme,False,True
barcelona,faltes administratives,etnic/origen nacional/origen racial,home,11,1,2024-05-01,resta municipis,maresme,False,True
barcelona,delicte,lgtbi fobia,home,21,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,lgtbi fobia,dona,28,1,2024-05-01,resta municipis,baix llobregat,False,True
tarragona,faltes administratives,etnic/origen nacional/origen racial,dona,65,1,2024-05-01,resta municipis,baix ebre,True,False
tarragona,faltes administratives,etnic/origen nacional/origen racial,home,44,1,2024-05-01,resta municipis,baix ebre,False,True
lleida,delicte,islamofobia,home,34,1,2024-05-01,resta municipis,noguera,True,False
lleida,delicte,islamofobia,home,51,1,2024-05-01,resta municipis,noguera,False,True
barcelona,delicte,lgtbi fobia,dona,19,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,antisemita,home,40,1,2024-05-01,resta municipis,barcelones,False,True
tarragona,delicte,etnic/origen nacional/origen racial,home,60,1,2024-05-01,resta municipis,baix penedes,True,False
tarragona,delicte,etnic/origen nacional/origen racial,home,20,1,2024-05-01,resta municipis,baix penedes,False,True
barcelona,delicte,lgtbi fobia,home,31,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,24,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,51,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,38,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,sexisme,home,59,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,27,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,36,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,37,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,22,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,22,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,44,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,64,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,41,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,41,1,2024-05-01,resta municipis,baix llobregat,False,True
barcelona,lleis especials,lgtbi fobia,home,69,1,2024-05-01,resta municipis,valles occidental,True,False
barcelona,faltes administratives,etnic/origen nacional/origen racial,home,18,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,faltes administratives,etnic/origen nacional/origen racial,home,16,1,2024-05-01,resta municipis,barcelones,False,True
tarragona,delicte,religios,home,69,1,2024-05-01,resta municipis,tarragones,False,True
barcelona,delicte,lgtbi fobia,dona,51,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,15,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,15,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,12,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,16,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,orientacio politica,home,44,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,orientacio politica,dona,40,1,2024-05-01,resta municipis,baix llobregat,False,True
barcelona,delicte,orientacio politica,dona,25,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,orientacio politica,dona,22,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,orientacio politica,home,54,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,islamofobia,dona,74,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,islamofobia,home,74,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,islamofobia,dona,17,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,altres,etnic/origen nacional/origen racial,dona,27,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,altres,etnic/origen nacional/origen racial,home,44,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,altres,etnic/origen nacional/origen racial,home,23,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,altres,etnic/origen nacional/origen racial,home,62,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,48,1,2024-05-01,resta municipis,baix llobregat,False,True
barcelona,delicte,lgtbi fobia,home,25,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,31,1,2024-05-01,resta municipis,barcelones,False,True
girona,delicte,lgtbi fobia,home,73,1,2024-05-01,resta municipis,alt emporda,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,53,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,home,53,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,21,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,21,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,orientacio politica,dona,57,1,2024-05-01,resta municipis,garraf,False,True
tarragona,altres,lgtbi fobia,home,28,1,2024-05-01,resta municipis,baix ebre,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,14,1,2024-05-01,resta municipis,valles occidental,False,True
lleida,delicte,orientacio politica,home,59,1,2024-05-01,resta municipis,segria,True,False
lleida,delicte,orientacio politica,dona,45,1,2024-05-01,resta municipis,segria,False,True
barcelona,delicte,lgtbi fobia,home,36,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,30,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,36,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,faltes administratives,lgtbi fobia,home,15,1,2024-05-01,resta municipis,valles occidental,True,False
barcelona,faltes administratives,lgtbi fobia,home,14,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,lgtbi fobia,home,26,1,2024-04-01,resta municipis,garraf,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,33,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,53,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,37,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,dona,33,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,53,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,dona,37,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,altres,etnic/origen nacional/origen racial,home,32,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,altres,etnic/origen nacional/origen racial,home,22,1,2024-05-01,resta municipis,baix llobregat,False,True
girona,delicte,lgtbi fobia,home,34,1,2024-05-01,resta municipis,selva,False,True
tarragona,delicte,lgtbi fobia,dona,34,1,2024-05-01,resta municipis,montsia,False,True
barcelona,delicte,lgtbi fobia,home,42,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,48,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,dona,68,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,53,1,2024-05-01,resta municipis,barcelones,False,True
girona,delicte,lgtbi fobia,dona,55,1,2024-05-01,resta municipis,girones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,22,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,etnic/origen nacional/origen racial,dona,21,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,lgtbi fobia,home,61,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,home,41,1,2024-05-01,resta municipis,barcelones,False,True
tarragona,delicte,antisemita,home,16,1,2024-05-01,resta municipis,baix ebre,True,False
tarragona,delicte,lgtbi fobia,home,16,1,2024-05-01,resta municipis,baix ebre,True,False
barcelona,delicte,aporofobia,home,17,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,aporofobia,home,59,1,2024-05-01,resta municipis,baix llobregat,False,True
barcelona,delicte,aporofobia,home,16,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,aporofobia,dona,17,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,aporofobia,dona,17,1,2024-05-01,resta municipis,baix llobregat,True,False
barcelona,delicte,aporofobia,home,17,1,2024-05-01,resta municipis,baix llobregat,True,False
tarragona,delicte,lgtbi fobia,home,42,1,2024-05-01,resta municipis,baix ebre,True,False
tarragona,delicte,lgtbi fobia,dona,25,1,2024-05-01,resta municipis,baix ebre,False,True
tarragona,delicte,lgtbi fobia,home,53,1,2024-05-01,resta municipis,baix penedes,True,False
tarragona,delicte,lgtbi fobia,home,33,1,2024-05-01,resta municipis,baix penedes,False,True
barcelona,delicte,lgtbi fobia,home,41,1,2024-05-01,resta municipis,garraf,False,True
barcelona,delicte,lgtbi fobia,home,35,1,2024-05-01,resta municipis,garraf,True,False
barcelona,delicte,lgtbi fobia,home,35,1,2024-05-01,resta municipis,garraf,False,True
barcelona,delicte,lgtbi fobia,home,14,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,delicte,lgtbi fobia,dona,48,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,etnic/origen nacional/origen racial,dona,31,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,lgtbi fobia,dona,61,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,lgtbi fobia,home,28,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,lgtbi fobia,home,75,1,2024-05-01,resta municipis,valles occidental,True,False
barcelona,delicte,lgtbi fobia,home,75,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,islamofobia,home,20,1,2024-05-01,resta municipis,valles occidental,True,False
barcelona,delicte,islamofobia,home,43,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,islamofobia,home,15,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,islamofobia,dona,13,1,2024-05-01,resta municipis,valles occidental,False,True
barcelona,delicte,islamofobia,home,16,1,2024-05-01,resta municipis,valles occidental,True,False
barcelona,delicte,islamofobia,home,15,1,2024-05-01,resta municipis,valles occidental,True,False
girona,delicte,orientacio politica,dona,33,1,2024-05-01,resta municipis,selva,False,True
barcelona,delicte,sexisme,dona,31,1,2024-05-01,resta municipis,barcelones,False,True
barcelona,delicte,sexisme,home,36,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,faltes administratives,lgtbi fobia,home,25,1,2024-05-01,resta municipis,barcelones,True,False
barcelona,altres,etnic/origen nacional/origen racial,dona,48,1,2024-06-01,resta municipis,barcelones,False,True
barcelona,delicte,antisemita,dona,30,1,2024-06-01,resta municipis,baix llobregat,False,True
barcelona,delicte,etnic/origen nacional/origen racial,home,15,1,2024-06-01,resta municipis,valles oriental,False,True
